NAME: Hexabromobenzene
SCANNUMBER: -1
RETENTIONTIME: -1
RETENTIONINDEX: 2475.3
PRECURSORMZ: 551.5015
PRECURSORTYPE: [M]+
IONMODE: Positive
SPECTRUMTYPE: Centroid
FORMULA: C6Br6
INCHIKEY: CAYGQBVSOZLICD-UHFFFAOYSA-N
INCHI: 
SMILES: C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)Br
AUTHORS: Price et al., RECETOX, Masaryk University (CZ)
COLLISIONENERGY: 70eV
INSTRUMENT: Q Exactive GC Orbitrap GC-MS/MS
INSTRUMENTTYPE: GC-EI-Orbitrap
IONIZATION: EI+
LICENSE: CC BY-NC
COMMENT: 
Num Peaks: 109
70.0774	169091
71.0852	117573
77.03824	45010
78.91745	128847	"Theoretical m/z 78.918337, Mass diff 0 (0 ppm), Formula Br"
79.92524	48648
80.91541	168003
84.09302	179900
85.1008	180936
90.00967	323202
90.91742	116693	"Theoretical m/z 90.918337, Mass diff 0 (0 ppm), Formula CBr"
92.91537	113323
98.10858	61470
100.00514	65931
114.91727	445211	"Theoretical m/z 114.918337, Mass diff 0.001 (0 ppm), Formula C3Br"
115.91622	547316
116.91519	462798
138.91713	120789	"Theoretical m/z 138.918337, Mass diff 0.001 (0 ppm), Formula C5Br"
140.93275	155174
150.91702	222313	"Theoretical m/z 150.918337, Mass diff 0.001 (0 ppm), Formula C6Br"
151.9248	236725
152.91489	241055
153.92279	225327
154.3762	164479
155.37514	483904
155.87947	98391
156.3741	491692
156.87819	89981
157.37315	167631
159.83313	43840
166.91197	103773
168.90973	102105
178.92296	65905
180.92102	53284
193.83514	182035
194.83411	609633
195.8331	995186
196.33458	63680
196.83205	641625
197.33369	44786
197.83098	195837
205.83496	59984
207.03134	45417
207.83312	134058
209.83095	50980
229.83502	1272968
230.83749	102584
231.83295	2575582
232.83542	214753
233.83089	1259747
234.83324	126863
235.29242	46991
235.79598	77126
236.79509	51348
273.75232	248066
274.75119	607608
275.75009	774888
276.74912	580335
277.74814	220875
308.75287	230265	"Theoretical m/z 308.755011, Mass diff 0.002 (0 ppm), Formula C6Br3"
309.76114	68378
310.75088	685518
311.75922	176555
312.74878	660256
313.75717	185911
314.7468	229888
315.75491	64364
387.67099	267038
389.66898	1014147
390.67212	74839
391.66696	1611999
392.67084	103202
393.66498	1097852
394.66901	69515
395.6626	319548
405.66373	87579
407.66153	161502
408.67001	57538
409.65958	123026
418.68265	143928
420.681	194887
422.67877	141510
466.58829	98377
467.59589	82715
468.58667	453001
469.59445	499028
470.5845	903311
471.59241	963435
472.58224	852208
473.59033	929912
474.57974	401928
475.58816	442234
476.5766	59911
477.58655	80551
496.59314	142228
498.59091	265700
500.5889	266535
502.58701	131329
545.50775	231656	"Theoretical m/z 545.509461, Mass diff 0.002 (3.14 ppm), SMILES C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)Br, Annotation [C6Br6]+, Rule of HR False"
547.50568	1396324
548.50922	92247
549.50366	3364383
550.50714	218832
551.50153	4362586
552.50488	264336
553.49945	3040230
554.50311	176639
555.4975	1161256
556.50134	73336
557.49524	146273

