NAME: Acephate
SCANNUMBER: -1
RETENTIONTIME: -1
RETENTIONINDEX: 1464.3
PRECURSORMZ: 182.05708
PRECURSORTYPE: [M]+
IONMODE: Positive
SPECTRUMTYPE: Centroid
FORMULA: C4H10NO3PS
INCHIKEY: YASYVMFAVPKPKE-UHFFFAOYSA-N
INCHI: 
SMILES: O=C(NP(=O)(OC)SC)C
AUTHORS: Price et al., RECETOX, Masaryk University (CZ)
COLLISIONENERGY: 70eV
INSTRUMENT: Q Exactive GC Orbitrap GC-MS/MS
INSTRUMENTTYPE: GC-EI-Orbitrap
IONIZATION: EI+
LICENSE: CC BY-NC
COMMENT: 
Num Peaks: 131
68.37469	6942
71.47649	3009
78.04639	27401	"Theoretical m/z 78.047261, Mass diff 0 (0 ppm), Formula C2H9NP"
78.99432	4555	"Theoretical m/z 78.994342, Mass diff 0 (0.28 ppm), SMILES O=POC, Annotation [CH5O2P-H]+, Rule of HR True"
79.98956	3998	"Theoretical m/z 79.99014, Mass diff 0 (0 ppm), Formula H3NO2P"
81.65372	3561
82.07765	5870
82.53803	3271
85.02835	3255	"Theoretical m/z 85.028954, Mass diff 0 (0 ppm), Formula C4H5O2"
88.05186	21035	"Theoretical m/z 88.052429, Mass diff 0 (0 ppm), Formula C4H8O2"
94.00523	134050	"Theoretical m/z 94.005245, Mass diff 0 (0.16 ppm), SMILES O=P(OC)N, Annotation [CH6NO2P-H]+, Rule of HR True"
94.04134	5393	"Theoretical m/z 94.042176, Mass diff 0 (0 ppm), Formula C2H9NOP"
98.0362	21055	"Theoretical m/z 98.03709, Mass diff 0 (0 ppm), Formula CH9NO2P"
98.10898	78842
99.044	25921
100.12011	5473
109.59191	3227
111.04404	8726
111.39463	3191
113.05955	8181
115.03892	29381
117.01846	39497
124.07571	12517
124.12459	20982
130.07764	29051
130.51472	2835
132.05688	30207
132.08891	6508
134.99252	12331
135.04394	21105
136.01576	205447	"Theoretical m/z 136.015812, Mass diff 0 (0.38 ppm), SMILES O=C(NP(=O)OC)C, Annotation [C3H8NO3P-H]+, Rule of HR True"
138.14018	5499
141.98477	16543
142.99255	5454	"Theoretical m/z 142.993177, Mass diff 0 (0 ppm), Formula C2H8O3PS"
152.15608	11893
158.07259	15663
160.08823	24295
161.05959	3708
162.96973	11204
163.07526	5301
164.02306	9999
165.16377	8555
170.07239	17997
172.088	16209
178.9644	26622
179.17937	2209
180.94371	4698
181.0855	27196
182.05708	9055
185.02654	23118
186.09929	24439
187.14807	22770
189.02165	13972
189.16365	12521
192.98032	39396
194.20273	14665
196.12457	8487
196.98477	26799
197.09586	3828
198.10394	5875
199.11168	20675
200.08293	9740
201.09076	13427
202.17146	10515
203.00111	25279
203.17928	5244
204.18729	16099
205.19516	7739
206.10895	9751
206.99586	2581
208.07298	25457
210.10371	20169
213.09099	31516
214.0938	8990
217.10097	10515
219.13791	16095
224.91559	8507
226.04193	14422
226.09845	29797
226.99541	44308
227.07297	3374
230.13023	11272
233.15349	4546
234.97266	23489
238.96761	11725
252.98306	56670
253.10121	7087
253.9826	9586
256.95138	22642
261.18533	3247
263.00372	13026
263.14304	3616
267.99759	8666
269.13803	3808
269.97757	9658
272.94638	6303
273.00134	2142
275.38849	5499
280.95297	40577
293.17438	4508
295.93967	17410
302.0148	46354
303.05521	27978
306.97589	18967
308.95532	17497
309.96316	4487
314.92908	21846
324.00705	6059
331.9595	4153
335.70178	3284
346.9726	64040
348.97022	13217
356.07025	13593
367.94931	17232
376.03274	63554
378.03088	14258
380.99368	14587
381.99554	9357
386.98636	4838
387.97067	14353
397.0253	9067
402.00226	55391
440.44443	4210
448.34985	17054
449.26514	3716
500.00211	3234
500.17694	3382
504.10809	31548
509.47861	3341
658.6416	3469
725.18414	3356

